x,t=1.00e-01s,t=2.10e-01s,t=3.31e-01s,t=4.64e-01s,t=6.11e-01s,t=7.72e-01s,t=9.49e-01s,t=1.14e+00s,t=1.36e+00s,t=1.59e+00s,t=1.85e+00s,t=2.14e+00s,t=2.45e+00s,t=2.80e+00s,t=3.18e+00s,t=3.59e+00s,t=4.05e+00s,t=4.56e+00s,t=5.12e+00s,t=5.73e+00s,t=6.40e+00s,t=7.14e+00s,t=7.95e+00s,t=8.85e+00s,t=9.83e+00s,t=1.09e+01s,t=1.21e+01s,t=1.34e+01s,t=1.49e+01s,t=1.64e+01s,t=1.82e+01s,t=2.01e+01s,t=2.22e+01s,t=2.45e+01s,t=2.71e+01s,t=2.99e+01s,t=3.30e+01s,t=3.64e+01s,t=4.01e+01s,t=4.43e+01s,t=4.88e+01s,t=5.38e+01s,t=5.92e+01s,t=6.53e+01s,t=7.19e+01s,t=7.92e+01s,t=8.72e+01s,t=9.60e+01s,t=1.06e+02s,t=1.16e+02s,t=1.28e+02s,t=1.41e+02s,t=1.55e+02s,t=1.71e+02s,t=1.88e+02s,t=2.07e+02s,t=2.28e+02s,t=2.51e+02s,t=2.76e+02s,t=3.03e+02s,t=3.34e+02s,t=3.67e+02s,t=4.04e+02s,t=4.45e+02s,t=4.89e+02s,t=5.38e+02s,t=5.92e+02s,t=6.52e+02s,t=7.17e+02s,t=7.89e+02s,t=8.68e+02s,t=9.55e+02s,t=1.00e+03s
5.005555555555555192e-04,3.731674113878761600e+16,4.510257475668180480e+17,2.756134710676393984e+18,1.139973958928621978e+19,3.603822185879302144e+19,9.319970421112728781e+19,2.060152605172103250e+20,4.014298991753718006e+20,7.054902897245809541e+20,1.138176634011148354e+21,1.709348029076350697e+21,2.416802625554964546e+21,3.246638779391493014e+21,4.175442175417467273e+21,5.173504676095094424e+21,6.208283680858142933e+21,7.247510072413424452e+21,8.261613750931770311e+21,9.225365918190659437e+21,1.011879483473430105e+22,1.092751227984855171e+22,1.164260712606544062e+22,1.226024314337640212e+22,1.278106255976172198e+22,1.320946241999723509e+22,1.355278796233950993e+22,1.382047926301114761e+22,1.402321111299572472e+22,1.417207438296054812e+22,1.427785213619255378e+22,1.435043979362504697e+22,1.439844406322462615e+22,1.442897265044238631e+22,1.444760145039640966e+22,1.445848428361242850e+22,1.446455719152500028e+22,1.446778690292208055e+22,1.446942017434437445e+22,1.447020378653498068e+22,1.447055968191183113e+22,1.447071235617983771e+22,1.447077408577839904e+22,1.447079755984585464e+22,1.447080593819420747e+22,1.447080873936197308e+22,1.447080961494230866e+22,1.447080987034571820e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22
4.948787878787878469e-04,4.456567574939268800e+16,5.318445439644510080e+17,3.212890185636896256e+18,1.315319852831642010e+19,4.120613504472387584e+19,1.057249057724233318e+20,2.321132022419826278e+20,4.496605261880321638e+20,7.863860401575304888e+20,1.263498496332189925e+21,1.891131127821149929e+21,2.666373557557793391e+21,3.573755813996376097e+21,4.587654318926166229e+21,5.675769037305006785e+21,6.802835172728878662e+21,7.933947656771943268e+21,9.037152566684400222e+21,1.008520161296894237e+22,1.105653124464205470e+22,1.193561238807656163e+22,1.271283683360926754e+22,1.338408574529572543e+22,1.395008806218791440e+22,1.441564011186415154e+22,1.478873379679289475e+22,1.507963262356836214e+22,1.529993919340772485e+22,1.546170689711341620e+22,1.557665398829042421e+22,1.565553384620920773e+22,1.570769930794930956e+22,1.574087422357160539e+22,1.576111783384751433e+22,1.577294402919525777e+22,1.577954335796504193e+22,1.578305303200097160e+22,1.578482788107790424e+22,1.578567941950132768e+22,1.578606616512837347e+22,1.578623207373339309e+22,1.578629915426844521e+22,1.578632466314975773e+22,1.578633376776252398e+22,1.578633681174525274e+22,1.578633776322394980e+22,1.578633804076661342e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22,1.578633811618298226e+22
5.062323232323231916e-04,3.115661527813214400e+16,3.811709174572563200e+17,2.354872872465845760e+18,9.835329872349161472e+18,3.135993687311420621e+19,8.170671166283361485e+19,1.817686288881473290e+20,3.561136305080846909e+20,6.287159575484820357e+20,1.018185448361525248e+21,1.533961036568446370e+21,2.174432853713429725e+21,2.927200004839883407e+21,3.771042178703135080e+21,4.678871431516492136e+21,5.620924487574907519e+21,6.567638847911020724e+21,7.491899920898020344e+21,8.370562663123038241e+21,9.185299499725201867e+21,9.922902103481986843e+21,1.057518278133279621e+22,1.113860328524951742e+22,1.161372565047463012e+22,1.200454741011064894e+22,1.231776206426546058e+22,1.256197797074453922e+22,1.274693197230023010e+22,1.288274155094945038e+22,1.297924387053608370e+22,1.304546650870916946e+22,1.308926142492852617e+22,1.311711305410345016e+22,1.313410835293567713e+22,1.314403690488043196e+22,1.314957729874755715e+22,1.315252380700439373e+22,1.315401386204321966e+22,1.315472876177027446e+22,1.315505344981227065e+22,1.315519273655880542e+22,1.315524905328498967e+22,1.315527046898605516e+22,1.315527811266366354e+22,1.315528066820592579e+22,1.315528146700940712e+22,1.315528170001730529e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22,1.315528176333228501e+22
5.005555555555555192e-04,3.731674113878760000e+16,4.510257475668179200e+17,2.756134710676392448e+18,1.139973958928621363e+19,3.603822185879302554e+19,9.319970421112725504e+19,2.060152605172103905e+20,4.014298991753718006e+20,7.054902897245806920e+20,1.138176634011148222e+21,1.709348029076349649e+21,2.416802625554965070e+21,3.246638779391493014e+21,4.175442175417467798e+21,5.173504676095092326e+21,6.208283680858141884e+21,7.247510072413422354e+21,8.261613750931770311e+21,9.225365918190662582e+21,1.011879483473430105e+22,1.092751227984854961e+22,1.164260712606543433e+22,1.226024314337639583e+22,1.278106255976171779e+22,1.320946241999723509e+22,1.355278796233950783e+22,1.382047926301114342e+22,1.402321111299571843e+22,1.417207438296054602e+22,1.427785213619255378e+22,1.435043979362504068e+22,1.439844406322461357e+22,1.442897265044238631e+22,1.444760145039640966e+22,1.445848428361242221e+22,1.446455719152499609e+22,1.446778690292208055e+22,1.446942017434438074e+22,1.447020378653498068e+22,1.447055968191182484e+22,1.447071235617983142e+22,1.447077408577840742e+22,1.447079755984584206e+22,1.447080593819420747e+22,1.447080873936197308e+22,1.447080961494230866e+22,1.447080987034571820e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22,1.447080993974621569e+22
5.119090909090909724e-04,2.590556117182610000e+16,3.205920931323735680e+17,2.001126763311691520e+18,8.434531367576071168e+18,2.710940473160327578e+19,7.112288024903786496e+19,1.591640367829081129e+20,3.133975176656489677e+20,5.556366707269951816e+20,9.029925399371215012e+20,1.364349844326235505e+21,1.938582451232208323e+21,2.614726410800552477e+21,3.373739736689885577e+21,4.191179397017975128e+21,5.040113102218128785e+21,5.893749449753462047e+21,6.727495025626272760e+21,7.520347536526512488e+21,8.255671691984290972e+21,8.921474971078433440e+21,9.510317375628611944e+21,1.001897281622204062e+22,1.044792917605745898e+22,1.080078432310616130e+22,1.108357542084047012e+22,1.130407156314192373e+22,1.147106240315080783e+22,1.159368212221278552e+22,1.168081221612414068e+22,1.174060340166485921e+22,1.178014502641658443e+22,1.180529175373896745e+22,1.182063649958971572e+22,1.182960080858913545e+22,1.183460312951510218e+22,1.183726347827962446e+22,1.183860882190106624e+22,1.183925429187592271e+22,1.183954744680999656e+22,1.183967320628285093e+22,1.183972405363175588e+22,1.183974338947916077e+22,1.183975029081680065e+22,1.183975259816947876e+22,1.183975331939463096e+22,1.183975352977323354e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22,1.183975358693917485e+22
5.062323232323231916e-04,3.115661527813212400e+16,3.811709174572561280e+17,2.354872872465844224e+18,9.835329872349159424e+18,3.135993687311419392e+19,8.170671166283358208e+19,1.817686288881472635e+20,3.561136305080846909e+20,6.287159575484819046e+20,1.018185448361525379e+21,1.533961036568444797e+21,2.174432853713429463e+21,2.927200004839881834e+21,3.771042178703135080e+21,4.678871431516490564e+21,5.620924487574905422e+21,6.567638847911020724e+21,7.491899920898021392e+21,8.370562663123038241e+21,9.185299499725197672e+21,9.922902103481984745e+21,1.057518278133279202e+22,1.113860328524950903e+22,1.161372565047463012e+22,1.200454741011064685e+22,1.231776206426545848e+22,1.256197797074453293e+22,1.274693197230023010e+22,1.288274155094944829e+22,1.297924387053607741e+22,1.304546650870915898e+22,1.308926142492851988e+22,1.311711305410345016e+22,1.313410835293566874e+22,1.314403690488042776e+22,1.314957729874755505e+22,1.315252380700439793e+22,1.315401386204321756e+22,1.315472876177027236e+22,1.315505344981226645e+22,1.315519273655879284e+22,1.315524905328498967e+22,1.315527046898604678e+22,1.315527811266365935e+22,1.315528066820592160e+22,1.315528146700939664e+22,1.315528170001729271e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22,1.315528176333228081e+22
5.175858585858586448e-04,2.141036625406332400e+16,2.678230316416029760e+17,1.687838906017406208e+18,7.174444616820174848e+18,2.322999753500661760e+19,6.133385186513267917e+19,1.380042347729375887e+20,2.729816398718742036e+20,4.858408885822280827e+20,7.920790921675596104e+20,1.199905084565688680e+21,1.708577188916451869e+21,2.308509037004987826e+21,2.982821366434780676e+21,3.709737467671448388e+21,4.465202297784582537e+21,5.225253767025744937e+21,5.967879148340441514e+21,6.674272462888572551e+21,7.329534442979842851e+21,7.922921040805124637e+21,8.447762036706492023e+21,8.901156421651841155e+21,9.283523457791811387e+21,9.598061254765279445e+21,9.850146512541661004e+21,1.004670226131596607e+22,1.019556262700998092e+22,1.030486954375782597e+22,1.038254002061850339e+22,1.043583977216704250e+22,1.047108843458809718e+22,1.049350503011045710e+22,1.050718382716819708e+22,1.051517489900843696e+22,1.051963412796745449e+22,1.052200564800309795e+22,1.052320493036820759e+22,1.052378032296397531e+22,1.052404165065556833e+22,1.052415375667500784e+22,1.052419908362936150e+22,1.052421632022264204e+22,1.052422247229591808e+22,1.052422452914395336e+22,1.052422517206713106e+22,1.052422535960535132e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22
5.119090909090909724e-04,2.590556117182608800e+16,3.205920931323735040e+17,2.001126763311691008e+18,8.434531367576071168e+18,2.710940473160327987e+19,7.112288024903788134e+19,1.591640367829080801e+20,3.133975176656488366e+20,5.556366707269950505e+20,9.029925399371215012e+20,1.364349844326234456e+21,1.938582451232207536e+21,2.614726410800551952e+21,3.373739736689884004e+21,4.191179397017973555e+21,5.040113102218127737e+21,5.893749449753459950e+21,6.727495025626273808e+21,7.520347536526511440e+21,8.255671691984294117e+21,8.921474971078430294e+21,9.510317375628609847e+21,1.001897281622203852e+22,1.044792917605745059e+22,1.080078432310615710e+22,1.108357542084047222e+22,1.130407156314192583e+22,1.147106240315080363e+22,1.159368212221278552e+22,1.168081221612413859e+22,1.174060340166485711e+22,1.178014502641658023e+22,1.180529175373896745e+22,1.182063649958970943e+22,1.182960080858913125e+22,1.183460312951509798e+22,1.183726347827962236e+22,1.183860882190106414e+22,1.183925429187592061e+22,1.183954744680999446e+22,1.183967320628284673e+22,1.183972405363175168e+22,1.183974338947915239e+22,1.183975029081679646e+22,1.183975259816947456e+22,1.183975331939462676e+22,1.183975352977322305e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22,1.183975358693917065e+22
5.232626262626263172e-04,1.753987203109995400e+16,2.215844146151886080e+17,1.408737682357612800e+18,6.034362344620107776e+18,1.966966486292904755e+19,5.223291623040267878e+19,1.181026350980262461e+20,2.345788278465542881e+20,4.189303907387753103e+20,6.849385507319456727e+20,1.040027314565873795e+21,1.483749739679979405e+21,2.007842721652507673e+21,2.597574656502920643e+21,3.233853511544194204e+21,3.895542416081716511e+21,4.561560485044144833e+21,5.212528898215614874e+21,5.831885977595295039e+21,6.406507700841121579e+21,6.926927806583158079e+21,7.387265683048982643e+21,7.784957017958387810e+21,8.120357444471185474e+21,8.396265267087568536e+21,8.617393063469020873e+21,8.789811748948277199e+21,8.920392494834029429e+21,9.016277015091115721e+21,9.084409971743711560e+21,9.131164820096578224e+21,9.162085156340118847e+21,9.181749129288205992e+21,9.193748253235970310e+21,9.200758070187443356e+21,9.204669733059376972e+21,9.206750044923281539e+21,9.207802062742410494e+21,9.208306800643755999e+21,9.208536038891898012e+21,9.208634378977278951e+21,9.208674140058656178e+21,9.208689260103621149e+21,9.208694656739895673e+21,9.208696461019560542e+21,9.208697024995706012e+21,9.208697189505372783e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21,9.208697234207408128e+21
5.175858585858586448e-04,2.141036625406331200e+16,2.678230316416029120e+17,1.687838906017405952e+18,7.174444616820172800e+18,2.322999753500662170e+19,6.133385186513265459e+19,1.380042347729376215e+20,2.729816398718739087e+20,4.858408885822280827e+20,7.920790921675596104e+20,1.199905084565688156e+21,1.708577188916451607e+21,2.308509037004988875e+21,2.982821366434780152e+21,3.709737467671448388e+21,4.465202297784582537e+21,5.225253767025742840e+21,5.967879148340441514e+21,6.674272462888569405e+21,7.329534442979845997e+21,7.922921040805121491e+21,8.447762036706490974e+21,8.901156421651838009e+21,9.283523457791808242e+21,9.598061254765279445e+21,9.850146512541661004e+21,1.004670226131597027e+22,1.019556262700997673e+22,1.030486954375782387e+22,1.038254002061849919e+22,1.043583977216704040e+22,1.047108843458809299e+22,1.049350503011045710e+22,1.050718382716819499e+22,1.051517489900843486e+22,1.051963412796745030e+22,1.052200564800310005e+22,1.052320493036820339e+22,1.052378032296397321e+22,1.052404165065556623e+22,1.052415375667500574e+22,1.052419908362935730e+22,1.052421632022264204e+22,1.052422247229591808e+22,1.052422452914394707e+22,1.052422517206713106e+22,1.052422535960534922e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22,1.052422541056490760e+22
5.289393939393939896e-04,1.418114720593665000e+16,1.807534237046294720e+17,1.158217174311772160e+18,4.995453827966246912e+18,1.638031115641305293e+19,4.372002431813602509e+19,9.928200157253469798e+19,1.979131646505790996e+20,3.545187728537988628e+20,5.810752898609163796e+20,8.841259773562414694e+20,1.263438988275338969e+21,1.712025751894378938e+21,2.217288206397443146e+21,2.762834525034395992e+21,3.330481663127304798e+21,3.902075454114460860e+21,4.460917800599156163e+21,4.992733602548375618e+21,5.486208669373242016e+21,5.933180389585059840e+21,6.328575264845549535e+21,6.670175945204223181e+21,6.958278861647704490e+21,7.195282500627549127e+21,7.385232123504354132e+21,7.533341230652602712e+21,7.645511527303691108e+21,7.727877515091097158e+21,7.786404614651883028e+21,7.826567656375004955e+21,7.853128645081945866e+21,7.870020266417727734e+21,7.880327678202511098e+21,7.886349207064243339e+21,7.889709379123677233e+21,7.891496395554024325e+21,7.892400093294149763e+21,7.892833670076535144e+21,7.893030588876929892e+21,7.893115064359542850e+21,7.893149219673986826e+21,7.893162208000065143e+21,7.893166843784672051e+21,7.893168393685660860e+21,7.893168878148906910e+21,7.893169019464968045e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21,7.893169057864629617e+21
